timestamp,site_id,floor,zone_name,sensor_id,temperature_c,humidity_rh,temp_status,humidity_status,alarm_level,alarm_code
2026-10-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,25.0,58.2,NORMAL,NORMAL,NONE,SYS_OK
2026-10-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,24.2,46.9,NORMAL,NORMAL,NONE,SYS_OK
2026-10-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,26.0,49.6,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,26.3,47.1,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,23.0,44.3,NORMAL,NORMAL,NONE,SYS_OK
2026-10-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,27.4,58.4,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,29.2,50.6,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,28.8,55.7,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,26.4,62.6,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-10-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,24.4,46.5,NORMAL,NORMAL,NONE,SYS_OK
2026-10-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,27.9,42.3,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-10-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,23.4,48.5,NORMAL,NORMAL,NONE,SYS_OK
2026-10-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,22.0,44.2,NORMAL,NORMAL,NONE,SYS_OK
2026-10-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,29.1,71.9,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-10-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,29.6,66.3,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-10-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,30.5,71.5,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-10-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,27.4,66.9,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-11-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,20.2,37.6,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,22.6,40.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,20.6,37.9,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,20.4,45.5,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,24.1,43.1,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,21.5,49.9,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,22.3,46.3,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,21.7,44.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,20.1,36.9,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,21.7,37.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,18.6,40.1,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,22.0,35.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,16.4,32.6,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-11-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,17.0,38.9,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-11-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,16.9,33.0,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-11-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,21.2,36.6,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,21.2,39.7,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,21.7,41.3,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,24.2,41.5,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,20.0,45.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,21.6,30.3,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,21.2,31.2,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,18.2,30.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,18.3,29.1,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,20.6,49.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,22.3,44.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,20.6,48.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,22.7,48.2,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,16.7,57.9,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-11-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,22.7,58.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,20.8,56.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,19.0,54.6,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,19.3,46.4,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,18.9,47.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,20.5,48.3,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,21.3,44.6,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,22.3,36.5,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,20.6,38.4,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,22.1,39.8,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,21.4,41.6,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,20.5,45.2,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,24.2,51.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,24.9,51.9,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,23.7,48.3,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,19.3,34.7,NORMAL,NORMAL,NONE,SYS_OK
2026-11-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,18.8,34.4,NORMAL,NORMAL,NONE,SYS_OK
2026-11-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,19.7,34.0,NORMAL,NORMAL,NONE,SYS_OK
2026-11-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,20.0,30.5,NORMAL,NORMAL,NONE,SYS_OK
2026-11-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,25.6,61.5,HIGH,HIGH,CRITICAL,ERR_BOTH_HIGH
2026-11-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,25.7,59.6,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-11-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,24.2,63.9,NORMAL,HIGH,WARNING,ERR_HUMID_HIGH
2026-11-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,24.8,67.0,NORMAL,HIGH,WARNING,ERR_HUMID_HIGH
2026-12-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,16.9,36.3,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,17.3,34.6,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,17.8,35.6,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-01,20.2,33.6,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,21.9,39.7,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,20.4,48.0,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,21.7,44.8,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-02,21.9,45.7,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,18.9,38.2,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,16.4,33.8,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-15T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,19.0,36.2,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,物料區,SEN-03,18.8,37.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,16.2,26.0,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,18.9,30.0,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,16.2,30.1,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-04,16.4,33.0,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,21.3,38.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,20.8,38.1,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,21.5,30.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-05,18.2,37.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,17.4,24.1,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-08T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,18.9,24.1,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,18.3,27.4,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,組裝區,SEN-06,18.1,24.5,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,19.7,47.7,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,20.8,46.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,19.9,38.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-07,19.3,43.5,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,20.0,53.4,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,18.6,47.4,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,18.2,49.2,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-08,17.6,46.3,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-01T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,19.7,41.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,20.2,37.6,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,17.3,52.9,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-22T08:00:00Z,TPE-Plant1,4F,測試區1,SEN-09,17.7,42.9,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,19.7,33.1,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,21.6,35.8,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,19.2,41.5,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-10,17.8,34.5,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-01T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,21.5,39.9,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,22.4,45.4,NORMAL,NORMAL,NONE,SYS_OK
2026-12-15T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,22.3,46.0,NORMAL,NORMAL,NONE,SYS_OK
2026-12-22T08:00:00Z,TPE-Plant1,4F,測試區2,SEN-11,23.3,45.0,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,17.6,35.7,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,17.0,36.2,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,17.7,34.3,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2026-12-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-12,20.7,25.2,NORMAL,NORMAL,NONE,SYS_OK
2026-12-01T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,22.7,55.8,NORMAL,NORMAL,NONE,SYS_OK
2026-12-08T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,25.6,55.8,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-12-15T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,27.1,52.4,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2026-12-22T08:00:00Z,TPE-Plant1,4F,包裝出區,SEN-13,23.5,55.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,19.6,37.4,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,18.4,37.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,19.3,36.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,17.7,36.4,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,20.5,38.6,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,19.3,42.3,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,20.0,40.2,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,19.4,40.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,20.5,33.3,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,20.3,37.0,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,21.5,33.3,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,22.7,38.1,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,25.3,32.9,HIGH,NORMAL,WARNING,ERR_TEMP_HIGH
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,20.9,31.0,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,23.3,27.6,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,20.5,36.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-18,19.6,46.0,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-18,16.3,41.1,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-18,18.4,44.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-18,19.2,38.4,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-19,17.1,35.1,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-08T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-19,16.4,33.5,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-19,15.8,39.4,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-22T08:00:00Z,TPE-Plant1,2F,SMT檢測與品質區,SEN-19,17.7,39.5,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-01T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-20,20.0,34.1,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-20,21.4,30.0,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-20,19.5,34.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-20,19.2,38.6,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-21,22.5,39.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-21,19.8,36.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-21,21.2,39.2,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,BFT製程產線區,SEN-21,20.8,37.7,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-22,18.4,45.7,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-22,16.6,43.0,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-22,20.8,41.7,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-22,22.9,43.6,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-23,17.3,39.4,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-08T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-23,17.1,41.2,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-23,19.6,40.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,BFT檢測與後加工區,SEN-23,18.0,40.1,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-24,20.7,48.5,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-24,19.9,49.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-24,19.8,50.2,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-24,19.4,47.7,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-25,20.3,46.1,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-25,20.4,46.7,NORMAL,NORMAL,NONE,SYS_OK
2025-01-15T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-25,20.9,45.2,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,維修返修與包裝區,SEN-25,21.1,47.1,NORMAL,NORMAL,NONE,SYS_OK
2025-01-01T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-26,14.4,36.9,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-08T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-26,17.9,35.4,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-26,18.0,29.3,NORMAL,NORMAL,NONE,SYS_OK
2025-01-22T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-26,16.8,35.5,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-01T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-27,20.1,28.8,NORMAL,NORMAL,NONE,SYS_OK
2025-01-08T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-27,14.9,32.3,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-15T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-27,16.4,27.4,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-01-22T08:00:00Z,TPE-Plant1,2F,成品倉儲與出貨區,SEN-27,17.1,31.2,LOW,NORMAL,WARNING,ERR_TEMP_LOW
2025-02-01T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,20.4,38.3,NORMAL,NORMAL,NONE,SYS_OK
2025-02-08T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,18.1,38.6,NORMAL,NORMAL,NONE,SYS_OK
2025-02-15T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,21.3,42.5,NORMAL,NORMAL,NONE,SYS_OK
2025-02-22T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-14,22.2,36.4,NORMAL,NORMAL,NONE,SYS_OK
2025-02-01T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,20.4,43.0,NORMAL,NORMAL,NONE,SYS_OK
2025-02-08T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,22.8,41.4,NORMAL,NORMAL,NONE,SYS_OK
2025-02-15T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,19.1,38.1,NORMAL,NORMAL,NONE,SYS_OK
2025-02-22T08:00:00Z,TPE-Plant1,2F,SMT物料與備料區,SEN-15,20.6,42.7,NORMAL,NORMAL,NONE,SYS_OK
2025-02-01T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,23.5,39.4,NORMAL,NORMAL,NONE,SYS_OK
2025-02-08T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,20.2,40.9,NORMAL,NORMAL,NONE,SYS_OK
2025-02-15T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,21.7,27.6,NORMAL,NORMAL,NONE,SYS_OK
2025-02-22T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-16,21.4,33.8,NORMAL,NORMAL,NONE,SYS_OK
2025-02-01T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,23.1,33.3,NORMAL,NORMAL,NONE,SYS_OK
2025-02-08T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,20.0,33.2,NORMAL,NORMAL,NONE,SYS_OK
2025-02-15T08:00:00Z,TPE-Plant1,2F,SMT製程產線區,SEN-17,22.2,33.8,NORMAL,NORMAL,NONE,SYS_OK
